orig_no,taxon_no,record_type,flags,taxon_rank,taxon_name,common_name,difference,accepted_no,accepted_rank,accepted_name,parent_no,container_no,reference_no,is_extant,n_occs,early_interval,late_interval,taxon_size,extant_size,phylum,class,order,family,genus,type_taxon,taxon_environment,environment_basis,motility,life_habit,vision,diet,reproduction,ontogeny,ecospace_comments,composition,architecture,thickness,reinforcement
44127,46879,txn,NA,species,Heptacodon occidentale,NA,NA,44127,species,Heptacodon occidentale,42461,NA,2711,extinct,2,Rupelian,NA,1,0,Chordata,Mammalia,Artiodactyla,Anthracotheriidae,Heptacodon,NA,terrestrial,Artiodactyla,actively mobile,ground dwelling,NA,browser,viviparous,NA,NA,phosphatic,NA,NA,NA
352931,352931,txn,NA,species,Heptacodon occidentalis,NA,NA,352931,species,Heptacodon occidentalis,42461,NA,2711,extinct,1,Priabonian,NA,1,0,Chordata,Mammalia,Artiodactyla,Anthracotheriidae,Heptacodon,NA,terrestrial,Artiodactyla,actively mobile,ground dwelling,NA,browser,viviparous,NA,NA,phosphatic,NA,NA,NA
46880,46880,txn,NA,species,Heptacodon pellionis,NA,NA,46880,species,Heptacodon pellionis,42461,NA,3303,extinct,2,Bartonian,Priabonian,1,0,Chordata,Mammalia,Artiodactyla,Anthracotheriidae,Heptacodon,NA,terrestrial,Artiodactyla,actively mobile,ground dwelling,NA,browser,viviparous,NA,NA,phosphatic,NA,NA,NA
56915,56915,txn,NA,species,Heptacodon yeguaensis,NA,NA,56915,species,Heptacodon yeguaensis,42461,NA,10047,extinct,1,Ypresian,Priabonian,1,0,Chordata,Mammalia,Artiodactyla,Anthracotheriidae,Heptacodon,NA,terrestrial,Artiodactyla,actively mobile,ground dwelling,NA,browser,viviparous,NA,NA,phosphatic,NA,NA,NA
44615,44615,txn,NA,species,Bothriodon advena,NA,NA,44615,species,Bothriodon advena,42451,NA,3001,extinct,1,Priabonian,NA,1,0,Chordata,Mammalia,Artiodactyla,Anthracotheriidae,Bothriodon,NA,terrestrial,Artiodactyla,actively mobile,ground dwelling,NA,browser,viviparous,NA,NA,phosphatic,NA,NA,NA
46875,46045,txn,NA,species,Elomeryx armatus,NA,NA,46875,species,Elomeryx armatus,42456,NA,57292,extinct,6,Oligocene,Burdigalian,1,0,Chordata,Mammalia,Artiodactyla,Anthracotheriidae,Elomeryx,NA,terrestrial,Artiodactyla,actively mobile,ground dwelling,NA,browser,viviparous,NA,NA,phosphatic,NA,NA,NA
46048,46048,txn,NA,species,Elomeryx garbanii,NA,NA,46048,species,Elomeryx garbanii,42456,NA,2356,extinct,2,Oligocene,Burdigalian,1,0,Chordata,Mammalia,Artiodactyla,Anthracotheriidae,Elomeryx,NA,terrestrial,Artiodactyla,actively mobile,ground dwelling,NA,browser,viviparous,NA,NA,phosphatic,NA,NA,NA
47156,43791,txn,NA,species,Aepinacodon americanus,NA,NA,47156,species,Aepinacodon americanus,42444,NA,72140,extinct,5,Priabonian,Rupelian,1,0,Chordata,Mammalia,Artiodactyla,Anthracotheriidae,Aepinacodon,NA,terrestrial,Artiodactyla,actively mobile,ground dwelling,NA,browser,viviparous,NA,NA,phosphatic,NA,NA,NA
47158,43792,txn,NA,species,Aepinacodon deflectus,NA,NA,47158,species,Aepinacodon deflectus,42444,NA,55194,extinct,1,Priabonian,NA,1,0,Chordata,Mammalia,Artiodactyla,Anthracotheriidae,Aepinacodon,NA,terrestrial,Artiodactyla,actively mobile,ground dwelling,NA,browser,viviparous,NA,NA,phosphatic,NA,NA,NA
44079,43793,txn,NA,species,Aepinacodon rostratus,NA,NA,44079,species,Aepinacodon rostratus,42444,NA,3452,extinct,1,Rupelian,NA,1,0,Chordata,Mammalia,Artiodactyla,Anthracotheriidae,Aepinacodon,NA,terrestrial,Artiodactyla,actively mobile,ground dwelling,NA,browser,viviparous,NA,NA,phosphatic,NA,NA,NA
44322,44322,txn,NA,species,Arretotherium acridens,NA,NA,44322,species,Arretotherium acridens,42450,NA,1381,extinct,6,Chattian,Miocene,1,0,Chordata,Mammalia,Artiodactyla,Anthracotheriidae,Arretotherium,NA,terrestrial,Artiodactyla,actively mobile,ground dwelling,NA,grazer,viviparous,NA,NA,phosphatic,NA,NA,NA
44323,44323,txn,NA,species,Arretotherium fricki,NA,NA,44323,species,Arretotherium fricki,42450,NA,2361,extinct,4,Burdigalian,NA,1,0,Chordata,Mammalia,Artiodactyla,Anthracotheriidae,Arretotherium,NA,terrestrial,Artiodactyla,actively mobile,ground dwelling,NA,grazer,viviparous,NA,NA,phosphatic,NA,NA,NA
44074,44324,txn,NA,species,Arretotherium leptodus,NA,NA,44074,species,Arretotherium leptodus,42450,NA,58689,extinct,2,Oligocene,Burdigalian,1,0,Chordata,Mammalia,Artiodactyla,Anthracotheriidae,Arretotherium,NA,terrestrial,Artiodactyla,actively mobile,ground dwelling,NA,grazer,viviparous,NA,NA,phosphatic,NA,NA,NA
281312,281312,txn,NA,species,Arretotherium meridionale,NA,NA,281312,species,Arretotherium meridionale,42450,NA,48745,extinct,1,Oligocene,Burdigalian,1,0,Chordata,Mammalia,Artiodactyla,Anthracotheriidae,Arretotherium,NA,terrestrial,Artiodactyla,actively mobile,ground dwelling,NA,grazer,viviparous,NA,NA,phosphatic,NA,NA,NA
46058,46058,txn,NA,species,Elotherium leidyanum,NA,NA,46058,species,Elotherium leidyanum,46050,NA,40975,extinct,1,Aquitanian,Burdigalian,1,0,Chordata,Mammalia,Artiodactyla,Anthracotheriidae,Elotherium,NA,terrestrial,Artiodactyla,actively mobile,ground dwelling,NA,browser,viviparous,NA,NA,phosphatic,NA,NA,NA
47453,47453,txn,NA,species,Kukusepasutanka schultzi,NA,NA,47453,species,Kukusepasutanka schultzi,42464,NA,2346,extinct,1,Oligocene,Burdigalian,1,0,Chordata,Mammalia,Artiodactyla,Anthracotheriidae,Kukusepasutanka,NA,terrestrial,Artiodactyla,actively mobile,ground dwelling,NA,browser,viviparous,NA,NA,phosphatic,NA,NA,NA
44649,44649,txn,NA,species,Brachyhyops viensis,NA,NA,44649,species,Brachyhyops viensis,42309,NA,3003,extinct,3,Bartonian,Priabonian,1,0,Chordata,Mammalia,Artiodactyla,Entelodontidae,Brachyhyops,NA,terrestrial,Artiodactyla,actively mobile,ground dwelling,NA,omnivore,viviparous,NA,NA,phosphatic,NA,NA,NA
44650,44650,txn,NA,species,Brachyhyops wyomingensis,NA,NA,44650,species,Brachyhyops wyomingensis,42309,NA,56816,extinct,4,Lutetian,Priabonian,1,0,Chordata,Mammalia,Artiodactyla,Entelodontidae,Brachyhyops,NA,terrestrial,Artiodactyla,actively mobile,ground dwelling,NA,omnivore,viviparous,NA,NA,phosphatic,NA,NA,NA
319833,361652,txn,NA,species,Archaeotherium calkinsi,NA,NA,319833,species,Archaeotherium calkinsi,42366,NA,55176,extinct,1,Oligocene,Burdigalian,1,0,Chordata,Mammalia,Artiodactyla,Entelodontidae,Archaeotherium,NA,terrestrial,Artiodactyla,actively mobile,ground dwelling,NA,omnivore,viviparous,NA,NA,phosphatic,NA,NA,NA
45070,44233,txn,NA,species,Archaeotherium caninus,NA,NA,45070,species,Archaeotherium caninus,42366,NA,3451,extinct,4,Oligocene,Burdigalian,1,0,Chordata,Mammalia,Artiodactyla,Entelodontidae,Archaeotherium,NA,terrestrial,Artiodactyla,actively mobile,ground dwelling,NA,omnivore,viviparous,NA,NA,phosphatic,NA,NA,NA
46054,44235,txn,NA,species,Archaeotherium coarctatum,NA,NA,46054,species,Archaeotherium coarctatum,42366,NA,56843,extinct,8,Priabonian,NA,1,0,Chordata,Mammalia,Artiodactyla,Entelodontidae,Archaeotherium,NA,terrestrial,Artiodactyla,actively mobile,ground dwelling,NA,omnivore,viviparous,NA,NA,phosphatic,NA,NA,NA
46055,44236,txn,NA,species,Archaeotherium crassum,NA,NA,46055,species,Archaeotherium crassum,42366,NA,57302,extinct,2,Priabonian,NA,1,0,Chordata,Mammalia,Artiodactyla,Entelodontidae,Archaeotherium,NA,terrestrial,Artiodactyla,actively mobile,ground dwelling,NA,omnivore,viviparous,NA,NA,phosphatic,NA,NA,NA
44240,44240,txn,NA,species,Archaeotherium marshi,NA,NA,44240,species,Archaeotherium marshi,42366,NA,3450,extinct,3,Priabonian,Rupelian,1,0,Chordata,Mammalia,Artiodactyla,Entelodontidae,Archaeotherium,NA,terrestrial,Artiodactyla,actively mobile,ground dwelling,NA,omnivore,viviparous,NA,NA,phosphatic,NA,NA,NA
44242,44242,txn,NA,species,Archaeotherium mortoni,NA,NA,44242,species,Archaeotherium mortoni,42366,NA,59157,extinct,25,Priabonian,Rupelian,1,0,Chordata,Mammalia,Artiodactyla,Entelodontidae,Archaeotherium,NA,terrestrial,Artiodactyla,actively mobile,ground dwelling,NA,omnivore,viviparous,NA,NA,phosphatic,NA,NA,NA
44243,44243,txn,NA,species,Archaeotherium palustris,NA,NA,44243,species,Archaeotherium palustris,42366,NA,3040,extinct,1,Rupelian,NA,1,0,Chordata,Mammalia,Artiodactyla,Entelodontidae,Archaeotherium,NA,terrestrial,Artiodactyla,actively mobile,ground dwelling,NA,omnivore,viviparous,NA,NA,phosphatic,NA,NA,NA
44248,44248,txn,NA,species,Archaeotherium scotti,NA,NA,44248,species,Archaeotherium scotti,42366,NA,3167,extinct,1,Priabonian,NA,1,0,Chordata,Mammalia,Artiodactyla,Entelodontidae,Archaeotherium,NA,terrestrial,Artiodactyla,actively mobile,ground dwelling,NA,omnivore,viviparous,NA,NA,phosphatic,NA,NA,NA
44249,44249,txn,NA,species,Archaeotherium trippensis,NA,NA,44249,species,Archaeotherium trippensis,42366,NA,3174,extinct,1,Chattian,NA,1,0,Chordata,Mammalia,Artiodactyla,Entelodontidae,Archaeotherium,NA,terrestrial,Artiodactyla,actively mobile,ground dwelling,NA,omnivore,viviparous,NA,NA,phosphatic,NA,NA,NA
44250,44250,txn,NA,species,Archaeotherium wanlessi,NA,NA,44250,species,Archaeotherium wanlessi,42366,NA,3167,extinct,1,Rupelian,NA,1,0,Chordata,Mammalia,Artiodactyla,Entelodontidae,Archaeotherium,NA,terrestrial,Artiodactyla,actively mobile,ground dwelling,NA,omnivore,viviparous,NA,NA,phosphatic,NA,NA,NA
45770,45792,txn,NA,species,Dinohyus hollandi,NA,NA,45770,species,Dinohyus hollandi,42368,NA,57040,extinct,7,Oligocene,Miocene,1,0,Chordata,Mammalia,Artiodactyla,Entelodontidae,Dinohyus,NA,terrestrial,Artiodactyla,actively mobile,ground dwelling,NA,omnivore,viviparous,NA,NA,phosphatic,NA,NA,NA
45795,45795,txn,NA,species,Dinohyus minimus,NA,NA,45795,species,Dinohyus minimus,42368,NA,3040,extinct,1,Oligocene,Burdigalian,1,0,Chordata,Mammalia,Artiodactyla,Entelodontidae,Dinohyus,NA,terrestrial,Artiodactyla,actively mobile,ground dwelling,NA,omnivore,viviparous,NA,NA,phosphatic,NA,NA,NA
47995,47995,txn,NA,species,Megachoerus latidens,NA,NA,47995,species,Megachoerus latidens,42371,NA,3451,extinct,1,Priabonian,NA,1,0,Chordata,Mammalia,Artiodactyla,Entelodontidae,Megachoerus,NA,terrestrial,Artiodactyla,actively mobile,ground dwelling,NA,omnivore,viviparous,NA,NA,phosphatic,NA,NA,NA
47997,47997,txn,NA,species,Megachoerus zygomaticus,NA,NA,47997,species,Megachoerus zygomaticus,42371,NA,3451,extinct,1,Rupelian,Chattian,1,0,Chordata,Mammalia,Artiodactyla,Entelodontidae,Megachoerus,NA,terrestrial,Artiodactyla,actively mobile,ground dwelling,NA,omnivore,viviparous,NA,NA,phosphatic,NA,NA,NA
44239,44239,txn,NA,species,Archaeotherium (Pelonax) lemleyi,NA,NA,44239,species,Archaeotherium (Pelonax) lemleyi,50074,NA,2342,extinct,1,Rupelian,NA,1,0,Chordata,Mammalia,Artiodactyla,Entelodontidae,Pelonax,NA,terrestrial,Artiodactyla,actively mobile,ground dwelling,NA,omnivore,viviparous,NA,NA,phosphatic,NA,NA,NA
43978,50076,txn,NA,species,Pelonax potens,NA,NA,43978,species,Pelonax potens,50074,NA,40975,extinct,1,Priabonian,NA,1,0,Chordata,Mammalia,Artiodactyla,Entelodontidae,Pelonax,NA,terrestrial,Artiodactyla,actively mobile,ground dwelling,NA,omnivore,viviparous,NA,NA,phosphatic,NA,NA,NA
46061,50077,txn,NA,species,Pelonax ramosus,NA,NA,46061,species,Pelonax ramosus,50074,NA,53326,extinct,1,Priabonian,NA,1,0,Chordata,Mammalia,Artiodactyla,Entelodontidae,Pelonax,NA,terrestrial,Artiodactyla,actively mobile,ground dwelling,NA,omnivore,viviparous,NA,NA,phosphatic,NA,NA,NA
51428,51428,txn,NA,species,Scaptohyus altidens,NA,NA,51428,species,Scaptohyus altidens,42373,NA,3167,extinct,2,Priabonian,Rupelian,1,0,Chordata,Mammalia,Artiodactyla,Entelodontidae,Scaptohyus,NA,terrestrial,Artiodactyla,actively mobile,ground dwelling,NA,omnivore,viviparous,NA,NA,phosphatic,NA,NA,NA
43862,43862,txn,NA,species,Aletomeryx gracilis,NA,NA,43862,species,Aletomeryx gracilis,42630,NA,2324,extinct,7,Burdigalian,NA,1,0,Chordata,Mammalia,Artiodactyla,Palaeomerycidae,Aletomeryx,NA,terrestrial,Artiodactyla,actively mobile,NA,NA,grazer,viviparous,NA,NA,phosphatic,NA,NA,NA
43865,43865,txn,NA,species,Aletomeryx marslandensis,NA,NA,43865,species,Aletomeryx marslandensis,42630,NA,6222,extinct,2,Burdigalian,NA,1,0,Chordata,Mammalia,Artiodactyla,Palaeomerycidae,Aletomeryx,NA,terrestrial,Artiodactyla,actively mobile,NA,NA,grazer,viviparous,NA,NA,phosphatic,NA,NA,NA
43866,43866,txn,NA,species,Aletomeryx occidentalis,NA,NA,43866,species,Aletomeryx occidentalis,42630,NA,3625,extinct,1,Burdigalian,NA,1,0,Chordata,Mammalia,Artiodactyla,Palaeomerycidae,Aletomeryx,NA,terrestrial,Artiodactyla,actively mobile,NA,NA,grazer,viviparous,NA,NA,phosphatic,NA,NA,NA
166359,166359,txn,NA,species,Diabolocornis simonsi,NA,NA,166359,species,Diabolocornis simonsi,166358,NA,32531,extinct,1,Burdigalian,NA,1,0,Chordata,Mammalia,Artiodactyla,Palaeomerycidae,Diabolocornis,NA,terrestrial,Artiodactyla,actively mobile,ground dwelling,NA,browser,viviparous,NA,NA,phosphatic,NA,NA,NA
44564,51584,txn,NA,species,Sinclairomeryx riparius,NA,NA,44564,species,Sinclairomeryx riparius,42639,NA,7015,extinct,6,Burdigalian,NA,1,0,Chordata,Mammalia,Artiodactyla,Palaeomerycidae,Sinclairomeryx,NA,terrestrial,Artiodactyla,actively mobile,ground dwelling,NA,browser,viviparous,NA,NA,phosphatic,NA,NA,NA
45939,44445,txn,NA,species,Barbouromeryx trigonocorneus,NA,NA,45939,species,Barbouromeryx trigonocorneus,42631,NA,1006,extinct,6,Chattian,Burdigalian,1,0,Chordata,Mammalia,Artiodactyla,Palaeomerycidae,Barbouromeryx,NA,terrestrial,Artiodactyla,actively mobile,ground dwelling,NA,browser,viviparous,NA,NA,phosphatic,NA,NA,NA
49670,44623,txn,NA,species,Bouromeryx americanus,NA,NA,49670,species,Bouromeryx americanus,42632,NA,63488,extinct,22,Miocene,Zanclean,1,0,Chordata,Mammalia,Artiodactyla,Palaeomerycidae,Bouromeryx,NA,terrestrial,Artiodactyla,actively mobile,ground dwelling,NA,browser,viviparous,NA,NA,phosphatic,NA,NA,NA
44442,44629,txn,NA,species,Bouromeryx submilleri,NA,NA,44442,species,Bouromeryx submilleri,42632,NA,6222,extinct,10,Miocene,NA,1,0,Chordata,Mammalia,Artiodactyla,Palaeomerycidae,Bouromeryx,NA,terrestrial,Artiodactyla,actively mobile,ground dwelling,NA,browser,viviparous,NA,NA,phosphatic,NA,NA,NA
45329,45342,txn,NA,species,Cranioceras teres,NA,NA,45329,species,Cranioceras teres,42633,NA,65016,extinct,7,Miocene,NA,1,0,Chordata,Mammalia,Artiodactyla,Palaeomerycidae,Cranioceras,NA,terrestrial,Artiodactyla,actively mobile,NA,NA,browser,viviparous,NA,NA,phosphatic,NA,NA,NA
45344,45344,txn,NA,species,Cranioceras unicornis,NA,NA,45344,species,Cranioceras unicornis,42633,NA,2472,extinct,34,Miocene,Zanclean,1,0,Chordata,Mammalia,Artiodactyla,Palaeomerycidae,Cranioceras,NA,terrestrial,Artiodactyla,actively mobile,NA,NA,browser,viviparous,NA,NA,phosphatic,NA,NA,NA
50059,50059,txn,NA,species,Pediomeryx hemphillensis,NA,NA,50059,species,Pediomeryx hemphillensis,42636,NA,3231,extinct,8,Tortonian,Zanclean,1,0,Chordata,Mammalia,Artiodactyla,Palaeomerycidae,Pediomeryx,NA,terrestrial,Artiodactyla,actively mobile,NA,NA,"browser, grazer",viviparous,NA,NA,phosphatic,NA,NA,NA
45341,50726,txn,NA,species,Procranioceras skinneri,NA,NA,45341,species,Procranioceras skinneri,138958,NA,6222,extinct,20,Langhian,Tortonian,1,0,Chordata,Mammalia,Artiodactyla,Palaeomerycidae,Procranioceras,NA,terrestrial,Artiodactyla,actively mobile,ground dwelling,NA,browser,viviparous,NA,NA,phosphatic,NA,NA,NA
52734,52734,txn,NA,species,Yumaceras figginsi,NA,NA,52734,species,Yumaceras figginsi,52732,NA,6222,extinct,5,Tortonian,Zanclean,1,0,Chordata,Mammalia,Artiodactyla,Palaeomerycidae,Yumaceras,NA,terrestrial,Artiodactyla,actively mobile,ground dwelling,NA,browser,viviparous,NA,NA,phosphatic,NA,NA,NA
50058,138960,txn,NA,species,Yumaceras hamiltoni,NA,NA,50058,species,Yumaceras hamiltoni,52732,NA,3571,extinct,4,Serravallian,Zanclean,1,0,Chordata,Mammalia,Artiodactyla,Palaeomerycidae,Yumaceras,NA,terrestrial,Artiodactyla,actively mobile,ground dwelling,NA,browser,viviparous,NA,NA,phosphatic,NA,NA,NA
50060,138961,txn,NA,species,Yumaceras ruminalis,NA,NA,50060,species,Yumaceras ruminalis,52732,NA,3233,extinct,1,Miocene,NA,1,0,Chordata,Mammalia,Artiodactyla,Palaeomerycidae,Yumaceras,NA,terrestrial,Artiodactyla,actively mobile,ground dwelling,NA,browser,viviparous,NA,NA,phosphatic,NA,NA,NA
45925,45925,txn,NA,species,Drepanomeryx falciformis,NA,NA,45925,species,Drepanomeryx falciformis,42634,NA,56894,extinct,5,Langhian,Zanclean,1,0,Chordata,Mammalia,Artiodactyla,Palaeomerycidae,Drepanomeryx,NA,terrestrial,Artiodactyla,actively mobile,ground dwelling,NA,browser,viviparous,NA,NA,phosphatic,NA,NA,NA
44550,45932,txn,NA,species,Dromomeryx borealis,NA,NA,44550,species,Dromomeryx borealis,42635,NA,37584,extinct,26,Miocene,NA,1,0,Chordata,Mammalia,Artiodactyla,Palaeomerycidae,Dromomeryx,NA,terrestrial,Artiodactyla,actively mobile,NA,NA,browser,viviparous,NA,NA,phosphatic,NA,NA,NA
45011,51294,txn,NA,species,Rakomeryx sinclairi,NA,NA,45011,species,Rakomeryx sinclairi,42638,NA,2472,extinct,11,Miocene,NA,1,0,Chordata,Mammalia,Artiodactyla,Palaeomerycidae,Rakomeryx,NA,terrestrial,Artiodactyla,actively mobile,ground dwelling,NA,browser,viviparous,NA,NA,phosphatic,NA,NA,NA
44549,138951,txn,NA,species,Subdromomeryx antilopinus,NA,NA,44549,species,Subdromomeryx antilopinus,138950,NA,57308,extinct,7,Miocene,NA,1,0,Chordata,Mammalia,Artiodactyla,Palaeomerycidae,Subdromomeryx,NA,terrestrial,Artiodactyla,actively mobile,ground dwelling,NA,browser,viviparous,NA,NA,phosphatic,NA,NA,NA
108900,108900,txn,NA,species,Boreameryx braskerudi,NA,NA,108900,species,Boreameryx braskerudi,108899,NA,25400,extinct,1,Zanclean,NA,1,0,Chordata,Mammalia,Artiodactyla,NO_FAMILY_SPECIFIED,Boreameryx,NA,terrestrial,Artiodactyla,actively mobile,ground dwelling,NA,"grazer, browser",viviparous,NA,NA,phosphatic,NA,NA,NA
52220,51821,txn,NA,species,Stockoceros conklingi,NA,NA,52220,species,Stockoceros conklingi,42738,NA,6222,extinct,5,Calabrian,Late Pleistocene,1,0,Chordata,Mammalia,Artiodactyla,Antilocapridae,Stockoceros,NA,terrestrial,Artiodactyla,actively mobile,ground dwelling,NA,"browser, grazer",viviparous,NA,NA,phosphatic,NA,NA,NA
52225,51822,txn,NA,species,Stockoceros onusrosagris,NA,NA,52225,species,Stockoceros onusrosagris,42738,NA,6222,extinct,7,Calabrian,Late Pleistocene,2,0,Chordata,Mammalia,Artiodactyla,Antilocapridae,Stockoceros,NA,terrestrial,Artiodactyla,actively mobile,ground dwelling,NA,"browser, grazer",viviparous,NA,NA,phosphatic,NA,NA,NA
44914,44914,txn,NA,species,Capromeryx arizonensis,NA,NA,44914,species,Capromeryx arizonensis,42722,NA,6246,extinct,8,Pliocene,Middle Pleistocene,2,0,Chordata,Mammalia,Artiodactyla,Antilocapridae,Capromeryx,NA,terrestrial,Artiodactyla,actively mobile,ground dwelling,NA,"browser, grazer",viviparous,NA,NA,phosphatic,NA,NA,NA
44915,44915,txn,NA,species,Capromeryx furcifer,NA,NA,44915,species,Capromeryx furcifer,42722,NA,6294,extinct,6,Calabrian,Late Pleistocene,1,0,Chordata,Mammalia,Artiodactyla,Antilocapridae,Capromeryx,NA,terrestrial,Artiodactyla,actively mobile,ground dwelling,NA,"browser, grazer",viviparous,NA,NA,phosphatic,NA,NA,NA
44916,44916,txn,NA,species,Capromeryx gidleyi,NA,NA,44916,species,Capromeryx gidleyi,42722,NA,6222,extinct,1,Pliocene,Calabrian,1,0,Chordata,Mammalia,Artiodactyla,Antilocapridae,Capromeryx,NA,terrestrial,Artiodactyla,actively mobile,ground dwelling,NA,"browser, grazer",viviparous,NA,NA,phosphatic,NA,NA,NA
44917,44917,txn,NA,species,Capromeryx mexicana,NA,NA,44917,species,Capromeryx mexicana,42722,NA,1562,extinct,1,Late Pleistocene,NA,1,0,Chordata,Mammalia,Artiodactyla,Antilocapridae,Capromeryx,NA,terrestrial,Artiodactyla,actively mobile,ground dwelling,NA,"browser, grazer",viviparous,NA,NA,phosphatic,NA,NA,NA
44919,44919,txn,NA,species,Capromeryx minor,NA,NA,44919,species,Capromeryx minor,42722,NA,63437,extinct,9,Calabrian,Late Pleistocene,1,0,Chordata,Mammalia,Artiodactyla,Antilocapridae,Capromeryx,NA,terrestrial,Artiodactyla,actively mobile,ground dwelling,NA,"browser, grazer",viviparous,NA,NA,phosphatic,NA,NA,NA
44920,44920,txn,NA,species,Capromeryx tauntonensis,NA,NA,44920,species,Capromeryx tauntonensis,42722,NA,2625,extinct,3,Pliocene,Calabrian,1,0,Chordata,Mammalia,Artiodactyla,Antilocapridae,Capromeryx,NA,terrestrial,Artiodactyla,actively mobile,ground dwelling,NA,"browser, grazer",viviparous,NA,NA,phosphatic,NA,NA,NA
45003,45003,txn,NA,species,Ceratomeryx prenticei,NA,NA,45003,species,Ceratomeryx prenticei,42723,NA,1599,extinct,1,Pliocene,Calabrian,1,0,Chordata,Mammalia,Artiodactyla,Antilocapridae,Ceratomeryx,NA,terrestrial,Artiodactyla,actively mobile,ground dwelling,NA,"browser, grazer",viviparous,NA,NA,phosphatic,NA,NA,NA
46965,46965,txn,NA,species,Hexobelomeryx fricki,NA,NA,46965,species,Hexobelomeryx fricki,42727,NA,1567,extinct,11,Tortonian,Calabrian,1,0,Chordata,Mammalia,Artiodactyla,Antilocapridae,Hexobelomeryx,NA,terrestrial,Artiodactyla,actively mobile,ground dwelling,NA,"browser, grazer",viviparous,NA,NA,phosphatic,NA,NA,NA
49460,49460,txn,NA,species,Osbornoceros osborni,NA,NA,49460,species,Osbornoceros osborni,42731,NA,6222,extinct,3,Miocene,Zanclean,1,0,Chordata,Mammalia,Artiodactyla,Antilocapridae,Osbornoceros,NA,terrestrial,Artiodactyla,actively mobile,ground dwelling,NA,"browser, grazer",viviparous,NA,NA,phosphatic,NA,NA,NA
49506,49506,txn,NA,species,Ottoceros peacevalleyensis,NA,NA,49506,species,Ottoceros peacevalleyensis,42732,NA,2598,extinct,1,Tortonian,Zanclean,1,0,Chordata,Mammalia,Artiodactyla,Antilocapridae,Ottoceros,NA,terrestrial,Artiodactyla,actively mobile,ground dwelling,NA,"browser, grazer",viviparous,NA,NA,phosphatic,NA,NA,NA
50672,50672,txn,NA,species,Proantilocapra platycornea,NA,NA,50672,species,Proantilocapra platycornea,42735,NA,1006,extinct,1,Serravallian,Tortonian,1,0,Chordata,Mammalia,Artiodactyla,Antilocapridae,Proantilocapra,NA,terrestrial,Artiodactyla,actively mobile,ground dwelling,NA,"browser, grazer",viviparous,NA,NA,phosphatic,NA,NA,NA
