OBJECTID,SISID,binomial,Shape_Length,Shape_Area,Original_area_km2
1126,22684337,Coccyzus minor,623.6084121,93.96040341,1105013.296
1127,22684340,Coccyzus ferrugineus,0.227086528,0.002020635,24.75944007
1128,22684343,Coccyzus melacoryphus,384.0827166,1213.323327,14444369.77
1129,22684346,Coccyzus lansbergi,58.37776242,26.78645052,326111.2492
1130,22684350,Coccyzus pluvialis,6.877695596,0.941118509,11021.79272
1131,22684360,Coccyzus rufigularis,28.15656402,1.481462113,17282.29004
1132,22684376,Piaya melanogaster,94.40645166,395.2988455,4840381.019
1133,22684379,Coccycua minuta,283.4394922,719.3679983,8754029.154
1134,22684399,Coccyzus vetula,6.877695596,0.941118509,11021.79272
1135,22684408,Coccyzus longirostris,27.87330311,6.439448163,75087.70476
1136,22684417,Coccyzus vieilloti,5.544643514,0.749520235,8774.419367
1137,22684428,Opisthocomus hoazin,212.7700924,619.1751824,7559682.112
1138,22684431,Crotophaga major,350.4800233,1008.20005,12117773.09
1139,22684434,Crotophaga ani,613.2583641,1183.9086,14119036.8
1140,22684438,Crotophaga sulcirostris,414.3004963,230.2966173,2716586.475
1141,22684441,Guira guira,241.20706,704.8417564,8027318.193
1142,22684444,Tapera naevia,550.449746,1034.441662,12346270.85
1143,22684447,Morococcyx erythropygus,95.25000885,30.45071678,358660.9142
1144,22684452,Dromococcyx phasianellus,377.4432211,802.1790358,9600893.071
1145,22684455,Dromococcyx pavoninus,166.8690005,259.8710842,3099969.417
1146,22684458,Geococcyx californianus,174.2218096,284.3640913,3008137.003
1147,22684461,Geococcyx velox,78.30744131,44.26488623,517003.0922
1148,22684473,Neomorphus radiolosus,24.57587331,1.466958495,18046.73626
1149,22684478,Neomorphus rufipennis,34.60071806,48.4665027,594189.5034
1150,22684483,Neomorphus pucheranii,38.02473599,89.54277675,1098650.707
1151,22684488,Chalcopsitta atra,43.92664132,6.293064244,77414.19649
1152,22684491,Chalcopsitta duivenbodei,51.27857786,5.173791784,63546.30382
1153,22684494,Chalcopsitta scintillata,96.00992322,25.49630417,311564.1092
1154,22684499,Chalcopsitta cardinalis,73.83134679,2.900947623,35346.62259
1155,22684502,Eos histrio,4.869649794,0.142997397,1756.242083
1156,22684506,Eos squamata,43.3516528,2.601520603,32014.97173
1157,22684509,Eos bornea,46.69673374,5.574127487,65314.79672
1158,22684515,Eos reticulata,11.62359258,0.391305777,4779.507113
1159,22684519,Eos cyanogenia,5.25804765,0.239499759,2947.599196
1160,22684524,Eos semilarvata,4.117795246,0.110147724,1353.854133
1161,22684528,Pseudeos fuscata,184.3837329,62.57447071,766350.3252
1162,22684531,Trichoglossus ornatus,88.39935151,14.07141195,172993.2821
1163,22684548,Trichoglossus euteles,28.69344002,3.115852838,37893.10771
1164,22684559,Trichoglossus johnstoniae,11.99805473,0.712093513,8694.550481
1165,22684564,Trichoglossus rubiginosus,1.675925476,0.02909747,355.6513046
1166,22684567,Trichoglossus chlorolepidotus,142.3174535,99.6240589,1109819.685
1167,22684570,Psitteuteles versicolor,162.8766654,103.1225925,1214169.942
1168,22684573,Trichoglossus iris,14.543002,2.568050666,31218.69061
1169,22684578,Psitteuteles goldiei,71.02786272,25.11951465,307377.5385
1170,22684581,Lorius garrulus,24.67677974,2.067915863,25448.00526
1171,22684586,Lorius domicella,33.15861755,0.512487052,6298.736884
1172,22684594,Lorius lory,235.280404,54.19974054,663810.1869
1173,22684597,Lorius hypoinochrous,78.54088274,5.064736662,61928.83846
1174,22684603,Lorius albidinucha,3.335673912,0.183730375,2255.828711
1175,22684621,Lorius chlorocercus,18.72304765,1.15644294,14033.51174
1176,22684624,Phigys solitarius,2912.607503,32.90302164,388556.866
1177,22684627,Vini australis,13.08695483,0.345193449,4099.960174
1178,22684630,Vini kuhlii,4.654332605,0.055195319,667.7525671
1179,22684636,Vini stepheni,0.255698678,0.003658144,41.112018
1180,22684641,Vini peruviana,9.408824079,0.146174239,1719.557771
1181,22684647,Vini ultramarina,1.940009291,0.027477195,333.7277742
1182,22684652,Glossopsitta concinna,156.1794485,65.5163586,663543.4834
1183,22684655,Glossopsitta pusilla,165.4164827,73.73435092,776512.2115
1184,22684658,Glossopsitta porphyrocephala,112.7087532,91.61185083,944731.0799
1185,22684661,Charmosyna palmarum,28.26611426,1.089308589,12900.83325
1186,22684665,Charmosyna rubrigularis,28.86689249,3.587432192,43980.90846
1187,22684668,Charmosyna meeki,9.644373047,0.533107345,6507.880646
1188,22684671,Charmosyna toxopei,3.90198832,0.696177199,8554.363784
1189,22684675,Charmosyna multistriata,24.06759771,6.732281886,82448.14855
1190,22684680,Charmosyna wilhelminae,102.8601593,23.69581664,289945.5381
1191,22684683,Charmosyna rubronotata,69.94608817,19.64264748,241412.8073
1192,22684686,Charmosyna placentis,375.9874234,67.03157987,821124.3316
1193,22684689,Charmosyna diadema,0.305202592,0.005649706,65.24800481
1194,22684693,Charmosyna amabilis,2177.159787,73.06300625,861750.2066
1195,22684697,Charmosyna margarethae,37.31593397,2.222839535,27077.99406
1196,22684701,Charmosyna pulchella,92.03933466,31.10031576,381128.7705
1197,22684704,Charmosyna josefinae,58.38652296,13.00181596,159636.0188
1198,22684714,Oreopsittacus arfaki,58.26185247,8.809279184,108008.0959
1199,22684717,Neopsittacus musschenbroekii,54.31745895,18.72471661,229335.474
1200,22684720,Neopsittacus pullicauda,57.59531724,9.370373313,114873.3478
1201,22684723,Probosciger aterrimus,281.6688628,58.552268,716103.7579
1202,22684727,Zanda baudinii,13.47696226,5.947632016,61208.4266
1203,22684733,Zanda latirostris,32.19514879,23.69598884,248571.6871
1204,22684739,Zanda funerea,190.4861919,100.0378783,1046014.338
1205,22684744,Calyptorhynchus banksii,331.097579,246.4949999,2798880.52
1206,22684749,Calyptorhynchus lathami,81.36430634,71.98021567,769554.5295
1207,22684755,Callocephalon fimbriatum,69.63129681,33.69036553,337905.9681
1208,22684758,Eolophus roseicapilla,418.9615242,634.8628841,7020502.602
1209,22684767,Cacatua leadbeateri,145.6561481,263.5026526,2876858.937
1210,22684777,Cacatua sulphurea,142.876998,21.20687211,259751.0117
1211,22684781,Cacatua galerita,712.3154007,353.1796482,3967141.054
1212,22684784,Cacatua moluccensis,13.90187775,1.522973442,18717.28832
1213,22684789,Cacatua alba,45.10977814,5.314151714,62157.61641
1214,22684795,Cacatua haematuropygia,216.4894287,17.83123298,216118.6198
1215,22684800,Cacatua goffiniana,37.13167597,4.363460118,49974.02543
1216,22684813,Cacatua sanguinea,381.6628139,480.4973661,5317338.24
1217,22684816,Cacatua pastinator,23.00718827,18.93934153,200552.5097
1218,22684820,Cacatua tenuirostris,160.3821643,55.32603904,562640.3358
1219,22684823,Cacatua ducorpsii,61.29249193,2.702389542,32952.61133
1220,22684828,Nymphicus hollandicus,197.0141637,581.3505525,6462073.031
1221,22684831,Nestor notabilis,35.32221209,7.028436588,63266.02393
1222,22684834,Nestor productus,0.333182685,0.003516004,37.96132886
1223,22684840,Nestor meridionalis,79.12558605,10.1300977,93945.01234
1224,22684845,Micropsitta keiensis,147.2118047,14.87237995,181899.5808
1225,22684850,Micropsitta geelvinkiana,6.312518308,0.199806787,2459.093276
1226,22684856,Micropsitta pusio,114.5635368,23.68563733,290278.3327
1227,22684861,Micropsitta meeki,5.566646529,0.191275915,2353.011349
1228,22684866,Micropsitta finschii,81.75969884,3.496754677,42665.36299
1229,22684871,Micropsitta bruijnii,90.92314087,18.08198599,221432.7115
1230,22684903,Psittaculirostris edwardsii,37.69076719,8.079840863,99151.06459
1231,22684908,Psittaculirostris salvadorii,21.59930765,4.121153294,50674.58644
1232,22684914,Bolbopsittacus lunulatus,106.8487875,17.51986137,210517.6967
1233,22684925,Psittacella brehmii,65.52295069,10.08429097,123545.7142
1234,22684935,Psittacella modesta,44.23625945,7.991537482,98065.52416
1235,22684940,Psittacella madaraszi,77.22961947,15.78934066,193282.8489
1236,22684945,Geoffroyus geoffroyi,413.6639882,64.8264871,793407.2242
1237,22684948,Geoffroyus simplex,119.0182006,20.51744488,251219.6612
1238,22684954,Prioniturus montanus,16.10661643,0.884746292,10411.71283
1239,22684960,Prioniturus waterstradti,14.68925854,0.924091173,11282.8216
1240,22684964,Prioniturus platenae,22.67330018,1.12016933,13583.92388
1241,22684969,Prioniturus luconensis,28.56668541,7.907058333,93519.24229
1242,22684986,Prioniturus verticalis,3.407768935,0.066368835,813.7666537
1243,22684991,Prioniturus flavicans,19.28068611,1.620577926,19945.55908
1244,22684997,Prioniturus platurus,88.93975248,14.97944191,184161.1073
1245,22685001,Prioniturus mada,4.966632912,0.511548517,6285.538374
1246,22685006,Tanygnathus megalorynchos,108.2563456,7.898239841,96725.94162
1247,22685009,Tanygnathus lucionensis,187.3954778,25.82596808,311136.6447
1248,22685016,Tanygnathus gramineus,8.342995638,0.144995416,1781.704995
1249,22685025,Psittrichas fulgidus,389.1368791,28.98874418,355263.1296
1250,22685029,Prosopeia splendens,2.506096432,0.039331637,458.3164374
1251,22685035,Prosopeia personata,7.384140449,0.899488438,10553.15908
1252,22685041,Prosopeia tabuensis,14.35756255,0.561733441,6621.964762
1253,22685046,Alisterus scapularis,147.6111291,75.84402425,811469.745
1254,22685051,Alisterus amboinensis,95.32495197,12.11352988,148979.7434
1255,22685058,Alisterus chloropterus,111.3665734,26.44713574,323896.9934
1256,22685063,Aprosmictus jonquillaceus,18.55560208,2.318766236,28185.22519
1257,22685069,Aprosmictus erythropterus,323.2300111,240.1066327,2742373.947
1258,22685072,Polytelis swainsonii,20.7063197,22.2080568,229292.1887
1259,22685078,Polytelis anthopeplus,47.59834976,37.23596113,387381.6478
1260,22685081,Polytelis alexandrae,40.82955231,109.9695807,1234715.978
1261,22685087,Purpureicephalus spurius,26.76979735,12.26496175,126305.5217
1262,22685090,Barnardius zonarius,220.7109774,485.2259587,5305652.388
1263,22685104,Platycercus caledonicus,47.9149838,7.388380159,68050.36553
1264,22685119,Platycercus venustus,129.7060697,66.30166651,785403.5806
1265,22685122,Platycercus adscitus,134.4887731,130.4126379,1465835.976
1266,22685126,Platycercus eximius,180.4782313,116.6566943,1190087.311
1267,22685130,Platycercus icterotis,29.53048194,20.60608335,214014.3088
1268,22685135,Northiella haematogaster,88.07477396,163.1385915,1732694.546
1269,22685139,Psephotus haematonotus,111.5049514,147.8405801,1548845.268
1270,22685142,Psephotellus varius,150.8568173,308.1948386,3329559.506
1271,22685145,Psephotellus dissimilis,20.48473308,17.78299323,212030.8899
1272,22685150,Psephotellus chrysopterygius,3.91276456,0.26999384,3204.6447
1273,22685156,Psephotellus pulcherrimus,72.96543311,50.63119469,557747.7907
1274,22685162,Cyanoramphus unicolor,0.317327723,0.002824027,22.66565124
1275,22685175,Cyanoramphus auriceps,53.52315688,7.231609645,65409.06025
1276,22685182,Cyanoramphus zealandicus,1.608237955,0.090381362,1061.289839
1277,22685185,Eunymphicus cornutus,19.15988759,0.312958722,3594.338744
1278,22685191,Neopsephotus bourkii,93.29918373,156.1766414,1717721.114
1279,22685194,Neophema chrysostoma,143.5642126,135.5486978,1406395.561
1280,22685197,Neophema elegans,122.9467037,82.77273301,865826.9321
1281,22685200,Neophema petrophila,93.94144956,13.79200331,142198.3006
1282,22685203,Neophema chrysogaster,43.85833074,3.46717068,32602.76539
1283,22685209,Neophema pulchella,75.53606865,47.25528381,492400.2701
1284,22685214,Neophema splendida,63.30435393,24.58667955,262252.1823
1285,22685219,Lathamus discolor,160.8030349,75.71142966,767513.1142
1286,22685223,Melopsittacus undulatus,340.4773722,562.2058303,6191527.494
1287,22685226,Pezoporus wallicus,121.994082,19.63862231,195413.3544
1288,22685237,Pezoporus occidentalis,92.50169836,246.3955004,2741204.94
1289,22685245,Strigops habroptila,22.62162164,2.041485609,17743.68038
1290,22685258,Mascarinus mascarin,1.936972004,0.220929384,2541.161188
1291,22685261,Coracopsis vasa,88.82415834,35.52997038,413203.4334
1292,22685291,Poicephalus gulielmi,141.5443303,120.7582017,1483964.247
1293,22685295,Poicephalus senegalus,141.7527546,224.77548,2714318.536
1294,22685299,Poicephalus crassus,32.06405126,28.03587264,343243.3802
1295,22685304,Poicephalus meyeri,337.4394291,485.832805,5835630.448
1296,22685308,Poicephalus flavifrons,30.46591542,16.92539491,205737.73
1297,22685312,Poicephalus rufiventris,80.65363262,126.0467171,1544066.412
1298,22685317,Poicephalus cryptoxanthus,111.9484811,100.2534503,1182612.707
1299,22685321,Poicephalus rueppellii,44.81909589,51.32733865,598001.6791
1300,22685326,Agapornis canus,95.26639675,35.75906325,415978.2494
1301,22685330,Agapornis pullarius,249.9596281,216.6747902,2650924.668
1302,22685334,Agapornis taranta,45.05780684,33.64539117,407719.9096
1303,22685338,Agapornis swindernianus,74.94074807,121.5481712,1494832.163
1304,22685342,Agapornis roseicollis,54.35104283,39.72589034,457226.8384
1305,22685346,Agapornis fischeri,53.38103863,13.20703796,162334.1776
1306,22685352,Agapornis personatus,33.31192761,19.05289399,233268.5656
1307,22685356,Agapornis lilianae,31.40735272,17.56756097,211626.2672
1308,22685360,Agapornis nigrigenis,6.365756077,1.450429222,17094.0313
1309,22685366,Loriculus vernalis,232.333507,195.7971129,2277436.469
1310,22685371,Loriculus beryllinus,8.585327335,1.313018637,16049.95655
1311,22685376,Loriculus philippensis,154.3197515,23.01673305,276863.0039
1312,22685384,Loriculus galgulus,238.0154054,115.0211534,1413388.294
1313,22685389,Loriculus stigmatus,72.3148563,14.44549672,177593.1346
1314,22685399,Loriculus catamene,1.461371025,0.045298351,556.531165
1315,22685405,Loriculus aurantiifrons,183.2722667,46.82919077,573979.6055
1316,22685410,Loriculus tener,53.37264829,2.494634689,30581.56842
1317,22685416,Loriculus exilis,82.07725673,8.413356348,103461.5802
1318,22685422,Loriculus pusillus,42.37043899,5.114021569,62429.78865
1319,22685428,Loriculus flosculus,5.177905404,0.116454312,1417.690067
1320,22685434,Palaeornis eupatria,270.323448,283.8755454,3229765.547
1321,22685437,Palaeornis wardi,1.254313175,0.017685272,217.0104595
1322,22685441,Alexandrinus krameri,1178.88552,724.082807,8372685.254
1323,22685448,Alexandrinus eques,1.273686588,0.087400766,1010.364043
1324,22685465,Alexandrinus exsul,0.529472572,0.00956312,110.9838279
1325,22685468,Himalayapsitta himalayana,89.72033339,13.97878631,149153.8086
1326,22685473,Himalayapsitta finschii,100.5275835,142.2932298,1639878.964
1327,22685481,Himalayapsitta cyanocephala,126.0363342,244.1591038,2783212.455
1328,22685486,Himalayapsitta roseata,217.8296,145.7690478,1695380.757
1329,22685489,Nicopsitta columboides,32.07484194,10.1270333,121365.576
1330,22685493,Nicopsitta calthrapae,6.221078941,1.549138276,18931.98356
1331,22685500,Psittacula derbiana,36.18432829,30.53584074,332518.1916
1332,22685505,Psittacula alexandri,355.0722241,225.6014305,2602325.688
1333,22685508,Psittacula caniceps,2.366966889,0.090931956,1111.020275
1334,22685513,Belocercus longicaudus,382.2812237,71.38292528,877581.6654
1335,22685516,Anodorhynchus hyacinthinus,118.3848118,235.2409416,2832783.93
1336,22685521,Anodorhynchus leari,8.463844898,3.68652983,44710.69986
1337,22685527,Anodorhynchus glaucus,16.56939172,16.79274845,181083.7297
1338,22685533,Cyanopsitta spixii,13.90545164,10.78719113,130824.2739
1339,22685539,Ara ararauna,246.6103409,646.0115848,7836181.503
1340,22685542,Ara glaucogularis,8.99657737,2.32809563,27792.34841
1341,22685548,Ara militaris,434.9310527,50.66061382,591210.5624
1342,22685553,Ara ambiguus,71.55804868,12.54844152,151982.7618
1343,22685563,Ara macao,275.8394166,577.6584886,7046054.659
1344,22685566,Ara chloropterus,213.5339875,666.9683571,8101194.607
1345,22685572,Ara rubrogenys,9.658764617,2.388191796,27916.96885
1346,22685577,Ara severus,317.5081265,478.0797,5828729.969
1347,22685585,Orthopsittaca manilatus,248.39912,587.6719854,7148137.346
1348,22685593,Primolius couloni,33.48474367,53.69379157,649262.5022
1349,22685606,Primolius maracana,144.2766686,344.1420984,4048498.618
1350,22685628,Primolius auricollis,55.75905929,70.98322266,838450.6978
1351,22685648,Psittacara acuticaudatus,189.011702,293.6579449,3363566.822
1352,22685669,Psittacara mitratus,100.0063882,25.29397306,291307.2886
1353,22685672,Psittacara erythrogenys,81.69504825,11.01333746,131517.5336
1354,22685678,Psittacara finschi,38.8107568,7.659258691,92560.18951
1355,22685682,Psittacara leucophthalmus,352.6627749,735.4407488,8731063.078
1356,22685690,Psittacara euops,102.187783,9.466150183,108504.9325
1357,22685695,Psittacara chloropterus,25.94819959,6.361390766,74178.22824
1358,22685707,Aratinga jandaya,72.96200916,124.0282121,1514385.035
1359,22685710,Aratinga auricapillus,59.4961267,108.7183904,1266826.325
1360,22685732,Aratinga weddellii,73.06398901,185.8901103,2260162.68
1361,22685739,Eupsittula canicularis,112.9129713,24.1999365,283802.3413
1362,22685742,Eupsittula aurea,226.2182664,482.5497647,5764692.391
1363,22685745,Eupsittula pertinax,219.4769103,121.3078977,1480971.285
1364,22685748,Eupsittula cactorum,42.66922014,98.73831923,1195221.061
1365,22685752,Aratinga nenday,136.3151004,33.89051406,373766.8009
1366,22685755,Leptosittaca branickii,216.497389,3.792376663,46449.51828
1367,22685760,Ognorhynchus icterotis,190.6491962,11.97397344,146924.8092
1368,22685766,Rhynchopsitta pachyrhyncha,156.5486826,15.28529701,170739.3579
1369,22685772,Rhynchopsitta terrisi,14.52389469,1.144352081,12870.6339
1370,22685776,Conuropsis carolinensis,199.9435938,318.808442,3166914.617
1371,22685779,Cyanoliseus patagonus,92.86009223,123.2641885,1217943.605
1372,22685783,Pyrrhura cruentata,31.62315414,20.03326959,233538.431
1373,22685790,Pyrrhura devillei,16.19193803,12.43406351,143504.438
